#Gaussian smoothing
# r(ang) gr
39.15894324 0.5740237750650883
39.1793977 0.5902698649949375
39.19985215 0.5972311101382345
39.22030661 0.5838931899850878
39.24076107 0.5469030644736017
39.26121552 0.4896711247298006
39.28166998 0.42017204630837107
39.30212444 0.34970950868746437
39.3225789 0.2915303544473688
39.34303335 0.2573881803610999
39.36348781 0.253010614879558
39.38394227 0.27573596728102145
39.40439672 0.316328684090767
39.42485118 0.36359621492403094
39.44530564 0.4083743573759138
39.4657601 0.4445418554014501
39.48621455 0.4677193165087383
39.50666901 0.47436448171433404
39.52712347 0.4631730538718954
39.54757792 0.43760490543674757
39.56803238 0.40606379848606255
39.58848684 0.37790941530984656
39.60894129 0.3580585299712707
39.62939575 0.34502204331330744
39.64985021 0.333734826733239
39.67030467 0.31979998031834406
39.69075912 0.3018177560766133
39.71121358 0.2820297609804962
39.73166804 0.2664297126056296
39.75212249 0.2631286515395489
39.77257695 0.27778177358981637
39.79303141 0.3088841636156928
39.81348586 0.34766789616883276
39.83394032 0.3831748303536693
39.85439478 0.4077616051168961
39.87484924 0.41860677784520317
39.89530369 0.41581350905914716
39.91575815 0.40080882324436834
39.93621261 0.3767725436226984
39.95666706 0.3492768893083556
39.97712152 0.3249155084073277
39.99757598 0.3085493554369387
40.01803043 0.30180094125277407
40.03848489 0.30396130484990536
40.05893935 0.3137750303599801
40.07939381 0.33013558149631084
40.09984826 0.3514562560230371
40.12030272 0.37493179799994647
40.14075718 0.3970303251259035
40.16121163 0.4155922421770134
40.18166609 0.4320699426031055
40.20212055 0.45113680469353623
40.22257501 0.4765850261636964
40.24302946 0.5066886076447217
40.26348392 0.5341422187729964
40.28393838 0.5514998484546767
40.30439283 0.5565680192937641
40.32484729 0.5518982168239245
40.34530175 0.53984389147983
40.3657562 0.5202063173262725
40.38621066 0.4935639206571493
40.40666512 0.46547848863640445
40.42711958 0.44568016936328675
40.44757403 0.44266553295618105
40.46802849 0.4589176926064833
40.48848295 0.49020498401540497
40.5089374 0.5283074515385127
40.52939186 0.5650857288939828
40.54984632 0.5964744392813995
40.57030077 0.6252172489064581
40.59075523 0.6611128952732034
40.61120969 0.7184096005083827
40.63166415 0.8113340784387757
40.6521186 0.9496864346735782
40.67257306 1.137005684262291
40.69302752 1.373534981622696
40.71348197 1.6636101496497193
40.73393643 2.022712348971785
40.75439089 2.477502651170947
40.77484534 3.0560319280750865
40.7952998 3.7725035631563193
40.81575426 4.615656910405868
40.83620872 5.548580418370597
40.85666317 6.521013176637621
40.87711763 7.4869164002710225
40.89757209 8.41657792524405
40.91802654 9.297197135788176
40.938481 10.124040195344831
40.95893546 10.888405781418045
40.97938992 11.568258445722355
40.99984437 12.126752853519312
41.02029883 12.522165571131394
41.04075329 12.725707957002252
41.06120774 12.735544139773111
41.0816622 12.576853422244913
41.10211666 12.289748110866899
41.12257111 11.915944542867853
41.14302557 11.491736937098926
41.16348003 11.045805080765962
41.18393449 10.597447985783118
41.20438894 10.154877284611276
41.2248434 9.716354537862049
41.24529786 9.274914806054397
41.26575231 8.82331655454808
41.28620677 8.355168122056318
41.30666123 7.862567528590376
41.32711568 7.335441472619821
41.34757014 6.766489255575069
41.3680246 6.158641476120862
41.38847906 5.527930426237049
41.40893351 4.8990475858763745
41.42938797 4.297584025005019
41.44984243 3.743794396627318
41.47029688 3.2491559767101847
41.49075134 2.8155452707358837
41.5112058 2.437580395595344
41.53166026 2.107513111639571
41.55211471 1.8197841200697435
41.57256917 1.5726952529880236
41.59302363 1.3672570739865215
41.61347808 1.2048280064471382
41.63393254 1.0847304862476947
41.654387 1.0022870149917384
41.67484145 0.9480103256260275
41.69529591 0.9091513923792165
41.71575037 0.8736171201701239
41.73620483 0.8339703126983875
41.75665928 0.7887797235538104
41.77711374 0.7408707701686713
41.7975682 0.69442087590801
41.81802265 0.653113975874965
41.83847711 0.6199919467859049
41.85893157 0.597704247380028
41.87938602 0.5875209479856527
41.89984048 0.5876776913043938
41.92029494 0.5936776784350047
41.9407494 0.6013486310117705
41.96120385 0.609467576072126
41.98165831 0.6186333925272688
42.00211277 0.6278037596620591
42.02256722 0.6331254776619156
42.04302168 0.6307623183186003
42.06347614 0.6202922000726467
42.08393059 0.604794797712198
42.10438505 0.5883058559050818
42.12483951 0.5744084641690531
42.14529397 0.5672339550065566
42.16574842 0.5719395615472592
42.18620288 0.5920044667806721
42.20665734 0.6252265470145663
42.22711179 0.6629965706127807
42.24756625 0.694577111627557
42.26802071 0.7130153532460483
42.28847517 0.7178646074756344
42.30892962 0.7134698242179528
42.32938408 0.705719860090826
42.34983854 0.7001739471486221
42.37029299 0.7012886247924839
42.39074745 0.7111010753479204
42.41120191 0.727773112913349
42.43165636 0.7459533323658014
42.45211082 0.7592201865209937
42.47256528 0.7627169544665725
42.49301974 0.7547066350484614
42.51347419 0.7373751677605761
42.53392865 0.7166276667384349
42.55438311 0.6994266380901943
42.57483756 0.6891142915381049
42.59529202 0.6825931364121245
42.61574648 0.6726900444438328
42.63620093 0.6539825034300235
42.65665539 0.6268876765752787
42.67710985 0.5969499957162477
42.69756431 0.5710007526552506
42.71801876 0.5538827287048445
42.73847322 0.5474342774757779
42.75892768 0.5507935062427607
42.77938213 0.5611566202392967
42.79983659 0.5756307864426113
42.82029105 0.594021657847366
42.8407455 0.6196700755878803
42.86119996 0.6556400992924616
42.88165442 0.6984687447036726
42.90210888 0.7360787782056204
42.92256333 0.7539975676025404
42.94301779 0.7457817832782305
42.96347225 0.7181681915070848
42.9839267 0.6857416012441112
43.00438116 0.6600508184884999
43.02483562 0.6432151214025902
43.04529008 0.6308275118238378
43.06574453 0.6196692266340381
43.08619899 0.6121640560563469
43.10665345 0.6139742414850368
43.1271079 0.627915309639572
43.14756236 0.6501200431261862
43.16801682 0.6718807065277131
43.18847127 0.6858950587316758
43.20892573 0.6922374031157088
43.22938019 0.6992592306636451
43.24983465 0.7181222128920709
43.2702891 0.7547173714022579
43.29074356 0.8051300449212764
43.31119802 0.8579089682274358
43.33165247 0.900659218067
43.35210693 0.9255315514869393
43.37256139 0.9306192380424433
43.39301584 0.9186520071901834
43.4134703 0.8956022481109299
43.43392476 0.8695185892162316
43.45437922 0.8481874182735829
43.47483367 0.835651750114792
43.49528813 0.8301000738130329
43.51574259 0.825629495658891
43.53619704 0.8171972142638472
43.5566515 0.8047800166253918
43.57710596 0.7932253254722708
43.59756042 0.7884004772966773
43.61801487 0.7932581333552572
43.63846933 0.8061786051874597
43.65892379 0.8213586521980331
43.67937824 0.8307485871339825
43.6998327 0.8275082648619208
43.72028716 0.8094883092442292
43.74074161 0.7799485938362103
43.76119607 0.7447779174716859
43.78165053 0.7089690983051692
43.80210499 0.675513368735343
43.82255944 0.6467721839142073
43.8430139 0.6257823387031216
43.86346836 0.615664275750567
43.88392281 0.6177347579211419
43.90437727 0.6300367448727034
43.92483173 0.6473113901364339
43.94528618 0.6625460324703495
43.96574064 0.6698033399168364
43.9861951 0.6674683628158387
44.00664956 0.6603186070029038
44.02710401 0.6586523167538731
44.04755847 0.6736814882527312
44.06801293 0.71083180955523
44.08846738 0.765356951376642
44.10892184 0.8243335082567878
44.1293763 0.8741407921369121
44.14983075 0.9075133537549942
44.17028521 0.9249462497352309
44.19073967 0.9308315981526634
44.21119413 0.9290866966752273
44.23164858 0.9221321296164475
44.25210304 0.9124988311867226
44.2725575 0.9032792994002904
44.29301195 0.8956158419142856
44.31346641 0.8859959044635235
44.33392087 0.8674521503827465
44.35437533 0.8349942566830475
44.37482978 0.7910294180471849
44.39528424 0.7460744255705192
44.4157387 0.7139812749121581
44.43619315 0.705147791577296
44.45664761 0.7219220684507712
44.47710207 0.7580162624607176
44.49755652 0.8016180034691843
44.51801098 0.841169670669163
44.53846544 0.8714209211914791
44.5589199 0.895487168237473
44.57937435 0.9202771284485542
44.59982881 0.9487181959234912
44.62028327 0.9761699743500095
44.64073772 0.9942761767969526
44.66119218 0.9976399137213138
44.68164664 0.986916734081383
44.70210109 0.9674531510503944
44.72255555 0.9468695669310259
44.74301001 0.9330343594511288
44.76346447 0.9309240033115141
44.78391892 0.9386874013328517
44.80437338 0.9469940882320382
44.82482784 0.9447078435799149
44.84528229 0.927501409951074
44.86573675 0.901518837190175
44.88619121 0.8782269271012202
44.90664566 0.865732623255645
44.92710012 0.865167648187846
44.94755458 0.8740038383747369
44.96800904 0.8902768410698229
44.98846349 0.9125691265164757
45.00891795 0.937617266825627
45.02937241 0.9603565031410892
45.04982686 0.9769728353857573
45.07028132 0.9869011955234698
45.09073578 0.9909739463144634
45.11119024 0.9880449721366633
45.13164469 0.9745485756644108
45.15209915 0.9478989844913003
45.17255361 0.9100670711479467
45.19300806 0.8676419439511606
45.21346252 0.8285011047581616
45.23391698 0.7980165763863731
45.25437143 0.7773008530504913
45.27482589 0.7641109514730843
45.29528035 0.7555747658187945
45.31573481 0.7509928655323947
45.33618926 0.7526865224422018
45.35664372 0.7641275050514302
45.37709818 0.7869091276629724
45.39755263 0.818975346206344
45.41800709 0.8549840779072948
45.43846155 0.8880202926913082
45.458916 0.9117730841394852
45.47937046 0.9226378845702088
45.49982492 0.9210256136060676
45.52027938 0.9111780764623801
45.54073383 0.8993544721701082
45.56118829 0.8908912243442964
45.58164275 0.887435280156403
45.6020972 0.8863694412175278
45.62255166 0.8835034990195669
45.64300612 0.877214501945199
45.66346058 0.8703342531705804
45.68391503 0.867889588395773
45.70436949 0.8727340574479067
45.72482395 0.8830038170473113
45.7452784 0.8932064411053066
45.76573286 0.8970500958572982
45.78618732 0.8893087664441529
45.80664177 0.8670033811295801
45.82709623 0.8319912807428028
45.84755069 0.793765086151073
45.86800515 0.7675456052373142
45.8884596 0.7659856675930931
45.90891406 0.7905984289743858
45.92936852 0.8309913834600157
45.94982297 0.8726250387636014
45.97027743 0.9057957068217893
45.99073189 0.92866272013552
46.01118634 0.9436342435953428
46.0316408 0.9517458270101185
46.05209526 0.9501802467845568
46.07254972 0.9349331733479966
46.09300417 0.9061365968822696
46.11345863 0.8708381902504094
46.13391309 0.8400655000456687
46.15436754 0.8223948991179708
46.174822 0.8193618674132286
46.19527646 0.8257778658045749
46.21573091 0.8335908132240225
46.23618537 0.8361733023121811
46.25663983 0.8313042551765857
46.27709429 0.8224183521182012
46.29754874 0.8173335497429381
46.3180032 0.8238451967269668
46.33845766 0.8442146920304027
46.35891211 0.8729056297598893
46.37936657 0.8997404558231831
46.39982103 0.9155975601280646
46.42027549 0.9161294194893846
46.44072994 0.9023329783129513
46.4611844 0.8797329568428706
46.48163886 0.8569203089166758
46.50209331 0.8425323277241196
46.52254777 0.8410885996356409
46.54300223 0.8504062388841438
46.56345668 0.8628743294624465
46.58391114 0.8700497436888023
46.6043656 0.8678922788620473
46.62482006 0.8596079054126912
46.64527451 0.8539260057170897
46.66572897 0.8590814370718415
46.68618343 0.8765765185282073
46.70663788 0.9002306164687786
46.72709234 0.9216099363149405
46.7475468 0.9363228757276624
46.76800125 0.9449920489454021
46.78845571 0.9491654596939454
46.80891017 0.9477638835471653
46.82936463 0.9378833496511587
46.84981908 0.9185903901342731
46.87027354 0.8938304480932299
46.890728 0.8715328133333125
46.91118245 0.8587575209809966
46.93163691 0.8562425246986825
46.95209137 0.8573729101618084
46.97254582 0.853500370003057
46.99300028 0.8416717764332974
47.01345474 0.8280488588532653
47.0339092 0.8236371522392364
47.05436365 0.8356354627229778
47.07481811 0.8619146921860891
47.09527257 0.8935266303435667
47.11572702 0.9225099452437313
47.13618148 0.9472683721388545
47.15663594 0.9710043030131438
47.1770904 0.9963143981740437
47.19754485 1.0222033909802395
47.21799931 1.0456918579362995
47.23845377 1.065232360674538
47.25890822 1.0833135227742876
47.27936268 1.1085778041338628
47.29981714 1.1576920205506152
47.32027159 1.2541703099005772
47.34072605 1.4210469464768882
47.36118051 1.669511422095724
47.38163497 1.991608176499316
47.40208942 2.364276527168822
47.42254388 2.7628183193235007
47.44299834 3.172577046495505
47.46345279 3.588806373966415
47.48390725 4.006470579399998
47.50436171 4.411635831488881
47.52481616 4.783396665157093
47.54527062 5.103795896007636
47.56572508 5.36599081667646
47.58617954 5.5742424947528235
47.60663399 5.737278977462524
47.62708845 5.8607567928275905
47.64754291 5.943177505809481
47.66799736 5.976380453181278
47.68845182 5.949526269119549
47.70890628 5.854648484544642
47.72936074 5.69173407558895
47.74981519 5.471219956497361
47.77026965 5.211930208244687
47.79072411 4.934303159392715
47.81117856 4.652421941952558
47.83163302 4.370464008685858
47.85208748 4.086326348954019
47.87254193 3.799282355642931
47.89299639 3.51535116601634
47.91345085 3.24647315860773
47.93390531 3.0047789965507374
47.95435976 2.7966643812334513
47.97481422 2.620919985003824
47.99526868 2.47152301688237
48.01572313 2.341706951352405
48.03617759 2.2254709483817328
48.05663205 2.116492882280335
48.0770865 2.007900607835959
48.09754096 1.8951022142530545
48.11799542 1.7794337099894644
48.13844988 1.6680982473605295
48.15890433 1.568788404700585
48.17935879 1.4831976604424326
48.19981325 1.406089162909976
48.2202677 1.331588499257682
48.24072216 1.2603897788435146
48.26117662 1.20013804413545
48.28163107 1.158644726142279
48.30208553 1.1369155202165144
48.32253999 1.1279157872954078
48.34299445 1.1204821835972585
48.3634489 1.1042358028594736
48.38390336 1.072929844086926
48.40435782 1.026000235367045
48.42481227 0.9684292817192868
48.44526673 0.9087605834888053
48.46572119 0.8557043044167639
48.48617565 0.8148610332578924
48.5066301 0.7875240687603264
48.52708456 0.7722043210797943
48.54753902 0.7669465236062738
48.56799347 0.769654311327434
48.58844793 0.7763358544779781
48.60890239 0.7803876375286589
48.62935684 0.7754217495376368
48.6498113 0.7600626058653961
48.67026576 0.7402629870377798
48.69072022 0.7264711503100857
48.71117467 0.7277634141469429
48.73162913 0.7477055749816904
48.75208359 0.7843485139993384
48.77253804 0.8323802935697412
48.7929925 0.8844178899814491
48.81344696 0.9314840893194309
48.83390141 0.9648302981684063
48.85435587 0.979067673498598
48.87481033 0.9738824196233821
48.89526479 0.9531243555418172
48.91571924 0.9231158868950047
48.9361737 0.8914401527094233
48.95662816 0.8650233573077891
48.97708261 0.8473798409095176
48.99753707 0.8380605459308073
49.01799153 0.8362979163023071
49.03844598 0.8454784864814764
49.05890044 0.8728135764467881
49.0793549 0.9232395108796199
49.09980936 0.9928314412447568
49.12026381 1.068036561932267
49.14071827 1.1323368834942145
49.16117273 1.1760124146894806
49.18162718 1.2021993886702314
49.20208164 1.2253285506105882
49.2225361 1.2636791854448635
49.24299056 1.3310993968764082
49.26344501 1.4319200860740746
49.28389947 1.560414450154322
49.30435393 1.7046018880730398
49.32480838 1.8533776378421196
49.34526284 2.0044238023833327
49.3657173 2.1687762540035536
49.38617175 2.3687922304142095
49.40662621 2.630453775060457
49.42708067 2.974934236520005
49.44753513 3.413544343060734
49.46798958 3.945813465242876
49.48844404 4.558889408171407
49.5088985 5.229252733086474
49.52935295 5.928859178468393
49.54980741 6.633621826236325
49.57026187 7.3282703677030545
49.59071632 8.00436942657145
49.61117078 8.65478063904713
49.63162524 9.270404035813515
49.6520797 9.841267263938738
49.67253415 10.358733328097372
49.69298861 10.814426873086328
49.71344307 11.195192488617414
49.73389752 11.478013925021669
49.75435198 11.630091857355152
49.77480644 11.616592338090989
49.7952609 11.413832395085828
49.81571535 11.02118728783337
49.83616981 10.464062876321984
49.85662427 9.78552644888645
49.87707872 9.03249673923305
49.89753318 8.24559889159733
49.91798764 7.456520630895885
49.93844209 6.689599549521904
49.95889655 5.963323384161327
49.97935101 5.291193784528233
49.99980547 4.683007906599252
50.02025992 4.145421327245275
50.04071438 3.68009047626499
50.06116884 3.281313215523769
50.08162329 2.937155651762991
50.10207775 2.634264019044516
50.12253221 2.3623056086730996
50.14298666 2.1156182257927956
50.16344112 1.893506390752253
50.18389558 1.7000632503647468
50.20435004 1.5416537466299998
50.22480449 1.4214917251739343
50.24525895 1.334987292731942
50.26571341 1.270456510447292
50.28616786 1.2154324542788797
50.30662232 1.1634472210003106
50.32707678 1.1152089291647593
50.34753123 1.0734520796232176
50.36798569 1.0376392061977904
50.38844015 1.0046629094528248
50.40889461 0.9736101107569328
50.42934906 0.9471869996125881
50.44980352 0.9276946817120537
50.47025798 0.9136190009449308
50.49071243 0.9016701488169145
50.51116689 0.8910353928532962
50.53162135 0.8839450026627463
50.55207581 0.8819527324926859
50.57253026 0.8821640321732845
50.59298472 0.8771038915977692
50.61343918 0.8588629081276906
50.63389363 0.8252885384453545
50.65434809 0.7835952366553968
50.67480255 0.7472053313814025
50.695257 0.7271037239520414
50.71571146 0.7249511468021265
50.73616592 0.7340377992305694
50.75662038 0.7463216434465704
50.77707483 0.7582773924462167
50.79752929 0.7708520098948564
50.81798375 0.7854221538620484
50.8384382 0.800727782202644
50.85889266 0.8131522650657427
50.87934712 0.818688716189611
50.89980157 0.8141613437977447
50.92025603 0.7975618365162733
50.94071049 0.768879242682311
50.96116495 0.7315766813011568
50.9816194 0.693013520643585
51.00207386 0.6623651599606051
51.02252832 0.6466686332387095
51.04298277 0.6472105873930237
51.06343723 0.6584600898483494
51.08389169 0.670558056448771
51.10434614 0.6744073799772378
51.1248006 0.6664926383165438
51.14525506 0.6505128196814352
51.16570952 0.6351438040206583
51.18616397 0.6295626367914056
51.20661843 0.6390049962602613
51.22707289 0.6622755428564436
51.24752734 0.6926579681208691
51.2679818 0.7223925240850958
51.28843626 0.7483519450255748
51.30889072 0.7745675925047381
51.32934517 0.808870647972576
51.34979963 0.8563965696646257
51.37025409 0.9169551383434882
51.39070854 0.9904449422923087
51.411163 1.086418375330352
51.43161746 1.2295845405425583
51.45207191 1.457243856759547
51.47252637 1.8113729818394113
51.49298083 2.3292635378467788
51.51343529 3.033613622020796
51.53388974 3.9230930197678084
51.5543442 4.968240197773652
51.57479866 6.117817357441042
51.59525311 7.314475369714836
51.61570757 8.511863410401867
51.63616203 9.684492674278399
51.65661648 10.826044592005443
51.67707094 11.937337845264606
51.6975254 13.009720429743988
51.71797986 14.012289958419952
51.73843431 14.890667901970666
51.75888877 15.580523065847702
51.77934323 16.031611564674336
51.79979768 16.230473465623756
51.82025214 16.207497619388015
51.8407066 16.022463987288887
51.86116106 15.738129918634892
51.88161551 15.399594790581503
51.90206997 15.029602695563545
51.92252443 14.636035256542778
51.94297888 14.22180835256531
51.96343334 13.790629837100207
51.9838878 13.347039163877694
52.00434225 12.89237612478844
52.02479671 12.42066355431242
52.04525117 11.918665023520736
52.06570563 11.371078663777016
52.08616008 10.767578908392716
52.10661454 10.107367912132197
52.127069 9.399475289030764
52.14752345 8.659922329094224
52.16797791 7.907521954600022
52.18843237 7.159353912074649
52.20888682 6.427196925852444
52.22934128 5.7172447554870125
52.24979574 5.034188385487203
52.2702502 4.386590063506742
52.29070465 3.788128486095119
52.31115911 3.2527675451095646
52.33161357 2.7880833247629853
52.35206802 2.392901032081676
52.37252248 2.060983945770665
52.39297694 1.7866274458704834
52.41343139 1.5667195680098405
52.43388585 1.3980810682125966
52.45434031 1.2737654630358661
52.47479477 1.1822405038029187
52.49524922 1.1095704675331717
52.51570368 1.0422874933679318
52.53615814 0.9700491072851815
52.55661259 0.8886035038977742
52.57706705 0.8019210362821851
52.59752151 0.7207972172737532
52.61797597 0.6574829139564508
52.63843042 0.6194129991454179
52.65888488 0.6054734225957015
52.67933934 0.6061195797069487
52.69979379 0.6071607490091702
52.72024825 0.5961486374040966
52.74070271 0.568664383002124
52.76115716 0.5306748390788546
52.78161162 0.49476138243410883
52.80206608 0.47205243246865075
52.82252054 0.46517790424397165
52.84297499 0.4673075496884809
52.86342945 0.46782762351622137
52.88388391 0.46011742762646013
52.90433836 0.44572279439993673
52.92479282 0.43258938446741635
52.94524728 0.4296047799654104
52.96570173 0.4417089108625177
52.98615619 0.46789886210148113
53.00661065 0.5012536814917888
53.02706511 0.5299818532220312
53.04751956 0.5409542686779357
53.06797402 0.526504612680305
53.08842848 0.49025403881028246
53.10888293 0.4458429087643509
53.12933739 0.40864252793563927
53.14979185 0.3877995321198497
53.1702463 0.38472520910370167
53.19070076 0.39634050053181136
53.21115522 0.4175648587984302
53.23160968 0.441449860329915
53.25206413 0.4597595995038105
53.27251859 0.46562950845793066
53.29297305 0.456459820238032
53.3134275 0.43464762370157256
53.33388196 0.4056645028276675
53.35433642 0.37488675417450984
53.37479088 0.34589247173752025
53.39524533 0.3221639801731908
53.41569979 0.31005876224046747
53.43615425 0.3179185934134959
53.4566087 0.34988935076224703
53.47706316 0.4001190074970865
53.49751762 0.4540215583268161
53.51797207 0.49619841274972565
53.53842653 0.5179613355148723
53.55888099 0.5186147273436321
53.57933545 0.5012759347051472
53.5997899 0.468681799883251
53.62024436 0.42338186235474407
53.64069882 0.37151941980837366
53.66115327 0.3248453257869262
53.68160773 0.2966980653650268
53.70206219 0.2941770813414145
53.72251664 0.3133989402544412
53.7429711 0.3418315082941531
53.76342556 0.36518125301745347
53.78388002 0.37395554324731556
53.80433447 0.36719250729504616
53.82478893 0.3526020860858505
53.84524339 0.3422617897265723
53.86569784 0.3448644608006916
53.8861523 0.35949559607973175
53.90660676 0.3765183852693338
53.92706122 0.38551160383965716
53.94751567 0.38334615365953845
53.96797013 0.37502338708511
53.98842459 0.36724684858155315
54.00887904 0.3622052286853975
54.0293335 0.35779481990788764
54.04978796 0.3521709945373091
54.07024241 0.34620351920975606
54.09069687 0.3419317101679755
54.11115133 0.34054265935274775
54.13160579 0.3424810592989485
54.15206024 0.34847335701812326
54.1725147 0.3593952973782098
54.19296916 0.3747043026704626
54.21342361 0.39077965458130715
54.23387807 0.4011320051624909
54.25433253 0.39952265939749365
54.27478698 0.3842984396704215
54.29524144 0.36021536625241346
54.3156959 0.33576227134047737
54.33615036 0.3181661029285032
54.35660481 0.310169601769359
54.37705927 0.3103619933292353
54.39751373 0.3153364451439436
54.41796818 0.32114786038258064
54.43842264 0.32370974758547255
54.4588771 0.31968149813964536
54.47933155 0.3085909917362497
54.49978601 0.29467119494903
54.52024047 0.2860796064769595
54.54069493 0.29077014062687445
54.56114938 0.31106047637219136
54.58160384 0.34093397089841193
54.6020583 0.3691852976004979
54.62251275 0.38691361315058537
54.64296721 0.39301446307968985
54.66342167 0.3922255723892522
54.68387613 0.38779963015151586
54.70433058 0.3768978694237521
54.72478504 0.35361126787209596
54.7452395 0.3160780898312357
54.76569395 0.2707155590593695
54.78614841 0.2304077657072198
54.80660287 0.2084089486088987
54.82705732 0.211640903981173
54.84751178 0.2369128875573843
54.86796624 0.2724277805501046
54.8884207 0.30446172559208745
54.90887515 0.3258083885025644
54.92932961 0.3404869118121238
54.94978407 0.36065424332867385
54.97023852 0.3969869951601873
54.99069298 0.44949189820371444
55.01114744 0.506217385308844
55.03160189 0.5508791758756735
55.05205635 0.5725990099201661
55.07251081 0.570013080054639
55.09296527 0.5488671381906116
55.11341972 0.5182784119338048
55.13387418 0.4889811582723548
55.15432864 0.4714796783088927
55.17478309 0.4720755083956341
55.19523755 0.48956973923541885
55.21569201 0.5164647366913953
55.23614646 0.5437052552432088
55.25660092 0.5646626362190608
55.27705538 0.5762450883288444
55.29750984 0.5783553099949763
55.31796429 0.5732895506132764
55.33841875 0.56540054039397
55.35887321 0.5604860129053122
55.37932766 0.564116602594639
55.39978212 0.5790088243882879
55.42023658 0.6032765884525785
55.44069104 0.6312599095210819
55.46114549 0.6560148660397151
55.48159995 0.6712485242883213
55.50205441 0.6722752319926697
55.52250886 0.6569066250512854
55.54296332 0.6261164515134224
55.56341778 0.5838854920571875
55.58387223 0.5369315476343568
55.60432669 0.49467205464588787
55.62478115 0.4674153760788454
55.64523561 0.4613747726807533
55.66569006 0.47389540274727016
55.68614452 0.49458133886497774
55.70659898 0.5127184810670131
55.72705343 0.5240311439656672
55.74750789 0.5301603962999367
55.76796235 0.5327219524446916
55.7884168 0.529947432728958
55.80887126 0.5199243204158572
55.82932572 0.5056146561623655
55.84978018 0.494589333651644
55.87023463 0.4931696226238561
55.89068909 0.5011890796640099
55.91114355 0.5121937560047193
55.931598 0.5179901696277092
55.95205246 0.5136699092791882
55.97250692 0.5007262791485271
55.99296138 0.4874247030857563
56.01341583 0.4857159612590997
56.03387029 0.5051098998669511
56.05432475 0.546627933264099
56.0747792 0.6010094908406576
56.09523366 0.6525466589449763
56.11568812 0.6857029097002331
56.13614257 0.6903729236010455
56.15659703 0.66416958164683
56.17705149 0.6128142858025758
56.19750595 0.5491763724790554
56.2179604 0.489681174771186
56.23841486 0.44810373898713113
56.25886932 0.4303774896492811
56.27932377 0.43419694548418647
56.29977823 0.45262161930018385
56.32023269 0.4776230146654488
56.34068714 0.501470186045465
56.3611416 0.5172106065472923
56.38159606 0.519724674981553
56.40205052 0.5070849021678847
56.42250497 0.4813540827036406
56.44295943 0.4484723396980699
56.46341389 0.41706037150894537
56.48386834 0.39598171748281474
56.5043228 0.39111481634213124
56.52477726 0.40280101182742833
56.54523171 0.4259541753690997
56.56568617 0.45354138249748566
56.58614063 0.4811340751154171
56.60659509 0.5086822725937445
56.62704954 0.5382146598073724
56.647504 0.5701379920211318
56.66795846 0.6015744781149236
56.68841291 0.6275740338367088
56.70886737 0.6435447457451647
56.72932183 0.6470921268795142
56.74977629 0.6390126929703869
56.77023074 0.6241206881637621
56.7906852 0.6113583422805916
56.81113966 0.6112152393252147
56.83159411 0.6302934523705597
56.85204857 0.6667642032336325
56.87250303 0.7109684911595859
56.89295748 0.7507954554499195
56.91341194 0.7771145179196363
56.9338664 0.7856417545403372
56.95432086 0.7762866774218522
56.97477531 0.7532386011465666
56.99522977 0.7263410080694265
57.01568423 0.7104013408281556
57.03613868 0.7195291825282125
57.05659314 0.7590363121563647
57.0770476 0.8218919148641316
57.09750205 0.8941403951039641
57.11795651 0.9657499382043642
57.13841097 1.0383815543650265
57.15886543 1.1248795149038908
57.17931988 1.2427888005714185
57.19977434 1.4076130012630832
57.2202288 1.6287708871908912
57.24068325 1.9077934963001968
57.26113771 2.238226001648659
57.28159217 2.607643119679771
57.30204662 3.0011828534192744
57.32250108 3.404446938098135
57.34295554 3.8042827360639433
57.36341 4.188489084289454
57.38386445 4.546776957099504
57.40431891 4.873244110793523
57.42477337 5.167127059140414
57.44522782 5.428765379563989
57.46568228 5.653213899273565
57.48613674 5.828674371420868
57.5065912 5.943524981247439
57.52704565 5.996352440704753
57.54750011 5.998870764750709
57.56795457 5.968244528892335
57.58840902 5.916277769668438
57.60886348 5.845600713975323
57.62931794 5.754430619541193
57.64977239 5.642555018437459
57.67022685 5.512484990101798
57.69068131 5.367354926181497
57.71113577 5.209684017179644
57.73159022 5.041213280800271
57.75204468 4.862082140768417
57.77249914 4.670103627454431
57.79295359 4.461915894320399
57.81340805 4.235461519915875
57.83386251 3.992108780098004
57.85431696 3.737904249083106
57.87477142 3.4834364051470974
57.89522588 3.2407362331560496
57.91568034 3.0173847151729656
57.93613479 2.811964213377132
57.95658925 2.6156363934586477
57.97704371 2.4196298545333392
57.99749816 2.2224760610208465
58.01795262 2.03063906820472
58.03840708 1.8525912996520524
58.05886154 1.6924612923654347
58.07931599 1.5485173326691362
58.09977045 1.4163053240694752
58.12022491 1.2931123898974353
58.14067936 1.1809299436746616
58.16113382 1.086346793415491
58.18158828 1.017285486152705
58.20204273 0.9785257188387704
58.22249719 0.968617158738991
58.24295165 0.9794152144534469
58.26340611 0.9982789543676353
58.28386056 1.0126056851691916
58.30431502 1.0151444317310823
58.32476948 1.0069030561271508
58.34522393 0.9953144791250748
58.36567839 0.9888185970423219
58.38613285 0.9915640289579066
58.4065873 1.0011926544396847
58.42704176 1.0102030929291743
58.44749622 1.00972295651993
58.46795068 0.9941586878101895
58.48840513 0.9650389938030927
58.50885959 0.9318581999858095
58.52931405 0.9081529945753559
58.5497685 0.9038889566103119
